moscot driver genes epsilon cells;Epsilon_pull_corr;Epsilon_pull_pval;Epsilon_pull_qval;Epsilon_pull_ci_low;Epsilon_pull_ci_high
9030025P20Rik;-0.0159949866733303;0.249520397362408;0.679819189008237;-0.0431964282539023;0.0112301515606457
Rusc2;-0.0159951095694287;0.249516759038484;0.679819189008237;-0.0431965509520756;0.0112300286486003
Nr5a2;-0.0159965613721487;0.249473781401742;0.679819189008237;-0.0431980004165949;0.0112285766574322
Dapp1;-0.0160025991389559;0.249295101195985;0.679536192453274;-0.0432040284580486;0.0112225381056749
Fam166a;-0.0160041622048763;0.249248858776531;0.679502279357827;-0.0432055890059325;0.0112209748362219
Phf11c;-0.016005908464632;0.249197203759933;0.679453599238564;-0.0432073324523768;0.0112192283489217
Itga9;-0.016007536932553;0.249149039810772;0.679453599238564;-0.0432089582966056;0.0112175996686554
Olfml2a;-0.0160078868616874;0.249138691073773;0.679453599238564;-0.0432093076619358;0.0112172496938729
Gm41764;-0.0160144426750488;0.248944866235453;0.679453599238564;-0.0432158529113724;0.011210693024075
Lancl2;-0.0160163042463922;0.248889847466796;0.679453599238564;-0.0432177114825862;0.0112088312091132
Ripk1;-0.0160172348408995;0.248862346918828;0.679453599238564;-0.0432186405772661;0.0112079004927511
Ift88;-0.0160183016404315;0.248830823908761;0.679453599238564;-0.043219705657393;0.0112068335534711
Adora3;-0.0160208186874179;0.248756458393628;0.679449875419443;-0.0432222186473052;0.0112043161765123
Wnt3;-0.0160257688570118;0.24861025221305;0.679142804761373;-0.0432271608370191;0.011199365356969
Brcc3;-0.0160316632927029;0.248436234950871;0.678944213052932;-0.0432330457688973;0.0111934701456068
Opn3;-0.0160353584909073;0.248327187666629;0.678738470926208;-0.0432367350082368;0.0111897744601722
Gm14697;-0.0160367433065476;0.248286329636958;0.678738470926208;-0.0432381175905366;0.0111883894617456
Jade2;-0.0160384251761317;0.248236713558157;0.678738470926208;-0.043239796747571;0.0111867073700255
Lsm5;-0.016040773475946;0.248167449021338;0.678738470926208;-0.0432421412597477;0.0111843587597973
Gm45323;-0.016040922044686;0.248163067350333;0.678738470926208;-0.043242289588847;0.0111842101714084
Kantr;-0.0160421382317848;0.24812720092584;0.678738470926208;-0.0432435038141965;0.0111829938234181
Rnf182;-0.0160433904478352;0.248090275764496;0.678738470926208;-0.0432447540102977;0.0111817414416256
Gm45330;-0.016047938665735;0.247956190922856;0.678647148553054;-0.0432492948907526;0.0111771926210096
Gnpda1;-0.0160479588017334;0.247955597411408;0.678647148553054;-0.0432493149942639;0.0111771724823404
Gm30091;-0.0160484964253808;0.24793975124455;0.678647148553054;-0.0432498517505113;0.0111766347873737
Pidd1;-0.0160572093754828;0.2476830405134;0.678485479428143;-0.0432585506409818;0.0111679206792461
Sema4g;-0.016057957736748;0.247661000128639;0.678485479428143;-0.0432592977944632;0.0111671722183245
Acsl4;-0.0160580678403922;0.2476577575236;0.678485479428143;-0.043259407720408;0.0111670621000157
Sgpp1;-0.0160592294727945;0.247623548703209;0.678485479428143;-0.0432605674779792;0.0111659003128557
Sgo1;-0.0160656837195059;0.247433538328533;0.678417406030893;-0.0432670113064429;0.0111594452049433
Ankmy1;-0.0160662978492897;0.247415463917863;0.678417406030893;-0.0432676244447993;0.011158830993097
Lypla2;-0.0160703104322274;0.247297392613174;0.678229124652477;-0.0432716305494735;0.0111548178734756
Pkd2l2;-0.016073380725253;0.247207075074876;0.678073929626174;-0.0432746958849598;0.0111517471692054
Rtl5;-0.016077020655751;0.247100030664233;0.677930552609835;-0.0432783299374732;0.0111481067504985
Nol4l;-0.0160790746136015;0.24703964144273;0.677892152869672;-0.0432803805781479;0.0111460525168406
Apobec2;-0.0160790775996012;0.247039553657702;0.677892152869672;-0.0432803835593251;0.0111460495304397
Resp18;-0.0160835592407161;0.246907823071857;0.677715451558376;-0.0432848579617194;0.0111415672867274
Rbm25;-0.0160837288303786;0.24690283922426;0.677715451558376;-0.0432850272774403;0.0111413976742405
Selenoh;-0.0160878430082841;0.246781954641777;0.677647539156351;-0.043289134809151;0.0111372829421452
Gmfg;-0.016088796348354;0.246753949100865;0.677647539156351;-0.0432900866090289;0.0111363294735265
Kctd21;-0.016089273812541;0.246739923837727;0.677647539156351;-0.0432905633018185;0.0111358519449393
Gpr137b;-0.0160901482719094;0.246714238494373;0.677647539156351;-0.0432914363483665;0.0111349773675921
Mycl;-0.0160930050126506;0.246630340995355;0.677647539156351;-0.0432942884733246;0.0111321202411398
Ice2;-0.0160935944551277;0.246613032583774;0.677647539156351;-0.0432948769633539;0.0111315307190221
Tmem72;-0.0160956451576059;0.246552822306068;0.677647539156351;-0.0432969243520675;0.0111294797393225
Srcin1;-0.0160979638476369;0.246484756101524;0.677647539156351;-0.0432992392950131;0.0111271607355666
Zfp825;-0.0161063279329714;0.246239333941034;0.677267660448297;-0.0433075898612617;0.0111187955161154
Klhl20;-0.0161091791253034;0.246155712317576;0.67722297587522;-0.0433104364442696;0.0111159439363091
Cenpu;-0.0161125365169953;0.246057270062726;0.67722297587522;-0.0433137884077339;0.011112586087783
Spsb3;-0.0161188767786533;0.245871442172259;0.676811392850736;-0.043320118416793;0.0111062449617426
Prodh;-0.0161199632482156;0.245839608511095;0.676811392850736;-0.043321203129247;0.0111051583438396
Gmppa;-0.0161232306566003;0.245743890543201;0.676738278299998;-0.0433244652529828;0.0111018904889533
Trp53inp2;-0.0161245631408636;0.245704863226731;0.676723505335933;-0.043325795581943;0.0111005578224348
Cul5;-0.0161248001053206;0.245697923196917;0.676723505335933;-0.0433260321630981;0.0111003208255561
Gm16055;-0.0161274764797507;0.245619549174366;0.676673947793927;-0.0433287042081469;0.0110976440847289
Eno3;-0.0161278806898414;0.245607713949458;0.676673947793927;-0.0433291077643416;0.0110972398192678
Plpp7;-0.0161336718575348;0.245438193120441;0.676452426144809;-0.0433348895626141;0.0110914478572973
Tle2;-0.0161386308993251;0.245293095750749;0.676145221976871;-0.043339840579816;0.0110864881339068
Surf6;-0.016144486482682;0.245121843791162;0.675951224380485;-0.0433456866861049;0.0110806317439989
Avpi1;-0.016145488282879;0.245092553618503;0.675951224380485;-0.0433466868647348;0.0110796298056264
Fcsk;-0.0161541822209383;0.244838467348115;0.67544774380392;-0.0433553667280336;0.01107093466614
Tagln3;-0.016163835409779;0.24455656287934;0.67494791097795;-0.0433650042843558;0.0110612801384885
Gm15243;-0.0161704726260593;0.24436286678942;0.67450593314125;-0.0433716307492916;0.0110546419987409
Tnfrsf23;-0.0161743930495757;0.244248506359908;0.67428285132563;-0.0433755448211562;0.0110507210286301
Lrrc75aos2;-0.016179890858309;0.244088196215035;0.67393284006467;-0.0433810337212396;0.0110452224519694
Zfp692;-0.0161852740561376;0.243931299582639;0.673684697830718;-0.0433864081945427;0.0110398385006269
Lgi3;-0.0161894132248355;0.243810709111665;0.673536716403986;-0.0433905406538371;0.0110356987514747
Gsdmd;-0.0161928769943355;0.243709827886091;0.673443116150392;-0.0433939988080094;0.0110322344955175
Gm45606;-0.0161970284258287;0.243588957339068;0.673201651001827;-0.0433981435085055;0.0110280824801297
Mroh7;-0.0162005503152058;0.243486449170051;0.673010874146232;-0.0434016596868707;0.0110245600946664
Brd3os;-0.0162020799725331;0.243441936378188;0.672980369500924;-0.0434031868635322;0.0110230302216641
Fndc4;-0.0162025195639178;0.243429145394217;0.672980369500924;-0.0434036257420021;0.0110225905682754
Fem1al;-0.016204036895475;0.243384998557039;0.672980369500924;-0.0434051406127205;0.011021073022619
Gm16189;-0.0162216383883011;0.24287329323161;0.672185982420137;-0.0434227135499513;0.0110034690370128
Rnf219;-0.0162217286565505;0.242870670930221;0.672185982420137;-0.0434228036717116;0.0110033787559359
Prag1;-0.0162219947128473;0.242862942084769;0.672185982420137;-0.0434230692962444;0.0110031126618285
Rnf165;-0.0162264053240914;0.242734840503073;0.672185982420137;-0.0434274727492573;0.0109987014232096
Lrriq3;-0.0162278663259969;0.242692417706626;0.672185982420137;-0.043428931379787;0.0109972402132544
Apold1;-0.0162346012466634;0.242496924654152;0.671890638130296;-0.0434356553673953;0.0109905043320178
Stat6;-0.0162358944669612;0.242459399307491;0.671890638130296;-0.0434369464880763;0.0109892109269914
Pgk1;-0.0162420250951781;0.2422815625441;0.67152712695768;-0.0434430671616331;0.0109830794218117
Coq10b;-0.0162424718950384;0.242268605396804;0.67152712695768;-0.0434435132359185;0.0109826325579583
Osgin1;-0.0162445381580853;0.242208690330337;0.67152712695768;-0.0434455761433428;0.0109805659988289
Slc5a9;-0.0162602599692197;0.241753148975277;0.670432273948132;-0.0434612724145727;0.0109648419272404
2600006K01Rik;-0.0162607151870143;0.241739967969659;0.670432273948132;-0.0434617268926711;0.0109643866437949
Grm8;-0.0162650152078434;0.24161548416209;0.670327915830872;-0.04346601992572;0.0109600860022649
Tysnd1;-0.0162698734774346;0.241474893556629;0.670062931501023;-0.0434708702991361;0.0109552270301787
Caskin1;-0.0162713404790767;0.241432452176511;0.670062931501023;-0.0434723349161994;0.0109537598161587
Tceanc2;-0.0162762181225888;0.24129137629072;0.669890973287163;-0.0434772046303692;0.010948881465667
Atg7;-0.0162765308201293;0.241282334131647;0.669890973287163;-0.0434775168195287;0.0109485687227591
Ccdc134;-0.0162828083784111;0.24110085874803;0.669639480990834;-0.0434837841706874;0.0109422902525759
Asxl3;-0.0162828357330275;0.241100068174824;0.669639480990834;-0.0434838114808214;0.0109422628939812
Hfe;-0.0162831483137731;0.241091034437529;0.669639480990834;-0.0434841235532636;0.0109419502677723
Tmlhe;-0.0162837501722485;0.241073641102587;0.669639480990834;-0.0434847244330114;0.0109413483217448
Gm16867;-0.016285619566922;0.241019622393752;0.669639480990834;-0.0434865907875954;0.0109394786550054
Galnt10;-0.0162870189853045;0.240979189867931;0.669639480990834;-0.0434879879300598;0.0109380790328312
Armc9;-0.016288715379058;0.240930183419787;0.669639480990834;-0.043489681564772;0.0109363823918958
Cpne4;-0.0162964715746633;0.240706207127678;0.669560935642414;-0.0434974251435881;0.0109286250641364
Mrps24;-0.0163069017810915;0.240405244407903;0.668908875893713;-0.043507838378335;0.0109181933300684
Igf2;-0.0163080853900524;0.240371108224002;0.668906476830997;-0.0435090200609937;0.0109170095473781
Ogfrl1;-0.0163113957696337;0.240275652483376;0.668733412968755;-0.0435123250525881;0.0109136986814963
Shoc2;-0.0163184221301783;0.240073133863665;0.668397540034954;-0.0435193399750277;0.0109066712867888
Ptges3l;-0.0163217225014325;0.239978049804179;0.668397540034954;-0.0435226349727322;0.0109033704288467
Naa80;-0.0163226176096331;0.239952266213066;0.668397540034954;-0.0435235286234467;0.0109024751885471
Apba2;-0.0163271879643762;0.239820647574828;0.668207134885208;-0.0435280915356976;0.0108979041586362
Zfp36l2;-0.0163285866056142;0.239780379195086;0.668187546847632;-0.0435294878991227;0.0108965053105528
Tex264;-0.0163289914594911;0.239768723907515;0.668187546847632;-0.0435298920936389;0.010896100396782
Mob1a;-0.016330342603301;0.239729828887257;0.668187546847632;-0.0435312410368591;0.0108947490530201
Yju2;-0.0163375123551365;0.239523509535803;0.667749426181979;-0.043538399109757;0.0108875782384891
Cep85;-0.0163407886896346;0.239429270235955;0.667579281491457;-0.0435416701064454;0.0108843014174429
AW209491;-0.0163467885774165;0.239256759401721;0.667283384330299;-0.043547660217688;0.010878300637139
Rpusd3;-0.0163492062942347;0.239187269154787;0.667182138451324;-0.0435500739943957;0.0108758825601155
Espl1;-0.0163635742753676;0.238774596848736;0.666400905240892;-0.0435644185537321;0.0108615124317898
Snta1;-0.0163666666281957;0.23868584504828;0.666245701611438;-0.0435675058641307;0.010858419615361
Nrm;-0.0163669880363231;0.238676621837775;0.666245701611438;-0.0435678267481361;0.0108580981590187
Rps5;-0.0163683152606658;0.238638538128404;0.666245701611438;-0.0435691518081076;0.0108567707355175
Slc15a1;-0.016368920162989;0.238621182331055;0.666245701611438;-0.0435697557239545;0.0108561657423931
Nsmaf;-0.016369463166784;0.238605603278583;0.666245701611438;-0.0435702978422007;0.0108556226570713
Tnfaip3;-0.0163712418877785;0.238554575901999;0.666245701611438;-0.0435720736622847;0.0108538436689068
Luc7l3;-0.016377019018193;0.238388896550807;0.665971649160766;-0.0435778413696096;0.0108480656695585
Gm38398;-0.016381915257466;0.238248543401507;0.665764591048165;-0.0435827296211969;0.0108431686924224
Setmar;-0.0163875290413521;0.238087693247256;0.665407604247129;-0.0435883342451981;0.0108375540609323
Rragc;-0.016389172539316;0.238040617074525;0.66536853796568;-0.0435899750611794;0.010835910314498
Pfkp;-0.0163898019911095;0.238022588867501;0.66536853796568;-0.0435906034857476;0.0108352807675025
Gm47193;-0.0163910697342273;0.237986282204507;0.66536853796568;-0.0435918691599239;0.0108340128325784
Vps37c;-0.0164029437784458;0.237646413389236;0.664878127960381;-0.0436037238216068;0.010822136987597
Itgb8;-0.0164092976450702;0.237464688529812;0.664682906365194;-0.0436100673133834;0.0108157821542199
4931428F04Rik;-0.0164111095375843;0.237412885171745;0.664630445704998;-0.043611876246965;0.01081396998562
Src;-0.0164117132836527;0.237395625394316;0.664630445704998;-0.0436124790070391;0.0108133661475166
Slc4a3;-0.0164166851935782;0.237253523078235;0.664461907835296;-0.0436174427964488;0.0108083934789178
Cox4i2;-0.0164175331094647;0.237229294765224;0.664461907835296;-0.0436182893273181;0.0108075454335118
B3gnt3;-0.0164214701898784;0.237116819690673;0.664356714458759;-0.0436222199762473;0.0108036077511942
1810008I18Rik;-0.0164228076798121;0.237078618661182;0.664356714458759;-0.0436235552811099;0.0108022700565919
Gm2164;-0.0164257709783427;0.2369939972092;0.664356714458759;-0.0436265137381231;0.010799306304257
Gm38336;-0.0164261863468934;0.236982137440106;0.664356714458759;-0.0436269284279953;0.0107988908720579
Zfp992;-0.0164345607785021;0.236743116757772;0.663957432503;-0.0436352891744626;0.0107905151552002
Bfar;-0.0164372186140583;0.236667293184267;0.663842968420508;-0.0436379426659001;0.0107878569109394
Gm37233;-0.0164444236170841;0.236461832902794;0.663538836801349;-0.0436451358907257;0.0107806507980397
Gmppb;-0.0164464566785544;0.236403880253549;0.66346882657226;-0.043647165628189;0.0107786174228808
Gm13594;-0.0164470215536804;0.236387780205992;0.66346882657226;-0.0436477295797178;0.0107780524605581
Smim11;-0.0164501289001969;0.236299228602208;0.663452987791928;-0.0436508318452676;0.0107749446340669
Rps6;-0.0164528193270243;0.236222577110228;0.663423088522902;-0.0436535178724294;0.0107722537912392
Vamp9;-0.0164582905598831;0.236066753406471;0.663078097489212;-0.0436589801569464;0.010766781711189
Fbxl22;-0.0164614204156723;0.235977646088988;0.663078097489212;-0.0436621048930448;0.010763651370025
Podxl2;-0.0164617386639992;0.235968586858591;0.663078097489212;-0.0436624226207642;0.0107633330723146
Cenpn;-0.0164651162840505;0.235872454962631;0.662995520429778;-0.0436657947151867;0.0107599549278083
Tmem91;-0.0164686322335154;0.235772415437797;0.662807001474765;-0.0436693049120639;0.0107564384317493
Mrpl3;-0.0164698234139486;0.23573852951463;0.662804968043219;-0.0436704941434062;0.0107552470659808
4932438H23Rik;-0.0164721085075091;0.235673534307385;0.662804968043219;-0.0436727754977243;0.0107529616166674
Nefh;-0.0164742566969866;0.235612444639929;0.66272799420687;-0.0436749201717255;0.0107508130924914
Ncf2;-0.0164771653329978;0.23552974743867;0.662680827538082;-0.0436778240474029;0.0107479040028997
Odf2l;-0.0164798953526578;0.23545214726988;0.66255522348354;-0.0436805495986381;0.0107451735570938
Cenpb;-0.0164801679550555;0.235444399603975;0.66255522348354;-0.043680821754825;0.0107449009121217
Tcn2;-0.0164825531047601;0.23537661866675;0.662528166488054;-0.0436832030002123;0.0107425153897364
Arsb;-0.0164826400466965;0.235374148220622;0.662528166488054;-0.0436832897998252;0.0107424284342094
Unc13c;-0.0164876180160419;0.235232730330595;0.662308624346772;-0.043688259619576;0.0107374496860323
Kndc1;-0.0164891283156764;0.235189836494756;0.662280611157596;-0.043689767446384;0.0107359391498359
Grid2;-0.0164895756232905;0.235177133628144;0.662280611157596;-0.0436902140215936;0.0107354917721351
Smco4;-0.0164903529347571;0.235155060301052;0.662280611157596;-0.0436909900602943;0.0107347143388489
Ccdc157;-0.0164911112444425;0.235133527980653;0.662280611157596;-0.0436917471282956;0.0107339559102902
Sptbn1;-0.016500501416344;0.234867008208335;0.662113513674402;-0.0437011219217961;0.0107245642637811
Eif4a3;-0.0165049841265843;0.234739851581529;0.661940698042289;-0.043705597288957;0.0107200808478941
Slc19a3;-0.0165116823647434;0.234549940083943;0.66149795812395;-0.0437122845527698;0.0107133815532908
Mrpl46;-0.016513180946127;0.234507466518001;0.661470969469817;-0.0437137806785546;0.0107118827352168
Spred2;-0.0165204626152515;0.23430116321909;0.661074566202579;-0.0437210504140858;0.0107045999142623
Hmgcs2;-0.0165209581648326;0.234287128045632;0.661074566202579;-0.0437215451514287;0.0107041042861892
Ccdc170;-0.0165250072655658;0.234172469939582;0.660989772984473;-0.0437255876149213;0.0107000545436018
Msh5;-0.016525723229071;0.234152200186044;0.660989772984473;-0.0437263024047345;0.0106993384665107
Ccdc80;-0.0165356465072847;0.233871388687812;0.660508717981632;-0.0437362094126693;0.010689413611118
Scamp1;-0.016536459213905;0.233848401079865;0.660508717981632;-0.0437370207865329;0.0106886007750907
Rbm47;-0.0165398284343532;0.233753118919676;0.660362415632694;-0.0437403844814175;0.0106852310177788
Lipt2;-0.0165421043824733;0.233688770266222;0.660273415131675;-0.0437426566966053;0.0106829547066509
Nup133;-0.0165432188305785;0.233657265675037;0.660273415131675;-0.0437437693167282;0.0106818400806913
Wdr81;-0.0165476137036319;0.233533055328648;0.660111784487038;-0.0437481569803987;0.0106774445056019
Tfap2c;-0.0165477922480036;0.233528010197613;0.660111784487038;-0.0437483352318627;0.0106772659326872
Fam171a1;-0.0165549550219763;0.233325675285976;0.659711118181994;-0.0437554862536487;0.0106701020122103
Dcc;-0.0165561709075364;0.233291341143045;0.659706826698359;-0.0437567001439906;0.0106688859317528
Gm30301;-0.0165576029565756;0.233250907574718;0.659685283479819;-0.0437581298429934;0.0106674536530636
Vars;-0.0165680436697358;0.232956266618714;0.659315757825709;-0.0437685534192554;0.0106570112622062
1700006J14Rik;-0.0165682605768094;0.232950148216792;0.659315757825709;-0.0437687699702451;0.0106567943202152
Ttc33;-0.0165737739495616;0.232794668118984;0.659043967496965;-0.0437742742911509;0.0106512800590693
Scml2;-0.0165738816759455;0.23279163090977;0.659043967496965;-0.0437743818406533;0.0106511723153105
Tmem25;-0.016575283596011;0.23275210810801;0.659043967496965;-0.0437757814587772;0.0106497701690752
Gkap1;-0.0165838042826492;0.232511996043719;0.658800374413937;-0.0437842881522189;0.010641248105504
Rabep1;-0.0165844344742159;0.232494244291363;0.658800374413937;-0.0437849173086896;0.010640617811942
Lca5l;-0.0165950255693437;0.232196049481257;0.65846200912988;-0.0437954910046077;0.0106300249994288
Klf10;-0.0165965240183293;0.232153882214784;0.658435312382027;-0.0437969869914268;0.0106285263069708
Cyb5rl;-0.0166016740238171;0.232008999354112;0.658210120521551;-0.0438021285337872;0.0106233754637621
9630014M24Rik;-0.0166070603908118;0.231857535699212;0.657873259020645;-0.0438075060476945;0.0106179882190532
Gapdhs;-0.016612865803766;0.231694367143544;0.65759591453998;-0.0438133019170481;0.0106121818583312
Gm42722;-0.0166208252262295;0.231470789904266;0.657231263199955;-0.0438212482519283;0.010604221133461
D130043K22Rik;-0.0166211047432522;0.231462941159219;0.657231263199955;-0.0438215273092819;0.010603941570638
Zfand1;-0.016623616959249;0.231392407450076;0.657231263199955;-0.0438240353937191;0.0106014289428106
Pde7b;-0.0166276603631996;0.231278915711671;0.657231263199955;-0.0438280721472174;0.0105973848752977
Serpinc1;-0.0166283963145092;0.231258263014291;0.657231263199955;-0.043828806887964;0.0105966488031155
Tstd2;-0.0166347782362463;0.231079224699416;0.656963039758501;-0.0438351783108723;0.0105902658319745
Hdhd2;-0.0166364748483375;0.231031644543623;0.656920671889739;-0.0438368721315133;0.0105885689405296
Scel;-0.016645304915897;0.230784124569497;0.656375691942801;-0.043845687668364;0.0105797374165335
Deaf1;-0.0166456835692849;0.230773514563939;0.656375691942801;-0.0438460656985473;0.0105793587005953
Edar;-0.0166489506712143;0.230681983573922;0.656375691942801;-0.0438493274230117;0.0105760910586442
Nostrin;-0.0166511124461585;0.230621433559463;0.656375691942801;-0.0438514856394777;0.0105739289260591
Evc;-0.0166552345583381;0.23050600697682;0.656359384296777;-0.0438556009655822;0.0105698061312176
Mgmt;-0.0166585170985285;0.230414119291079;0.656359384296777;-0.0438588781011924;0.0105665230467446
Gm12976;-0.0166638472268889;0.230264969213972;0.656225783400694;-0.043864199452448;0.0105611920333377
Gm19265;-0.0166712995257569;0.230056550654201;0.656003806780342;-0.0438716394770525;0.0105537384944507
Daxx;-0.0166732954632698;0.23000075301318;0.655937741214919;-0.0438736321266563;0.0105517422243119
Dmd;-0.0166749339086707;0.229954956471292;0.655900183022473;-0.0438752678728835;0.0105501035056993
Nipa1;-0.0166754603731725;0.229940242524384;0.655900183022473;-0.0438757934700571;0.0105495769533783
D630008O14Rik;-0.0166783166067769;0.229860426454117;0.655900183022473;-0.0438786449978739;0.010546720243064
Ppp6r1;-0.0166795414252732;0.229826205527476;0.655900183022473;-0.0438798677982848;0.0105454952200074
4930415O20Rik;-0.0166804118957816;0.229801887140467;0.655900183022473;-0.0438807368345034;0.0105446246040697
Zfp626;-0.0166821573264362;0.229753130451714;0.655882871552232;-0.043882479389057;0.0105428788816819
Fam163b;-0.0166879650053095;0.229590952276733;0.655512983044906;-0.0438882774969105;0.0105370702309122
Entr1;-0.0166902676345897;0.22952667439611;0.655422547639915;-0.0438905763309643;0.0105347672157857
Gpc2;-0.016697822567168;0.22931586839217;0.655006664150014;-0.0438981188093721;0.0105272110152164
Cdk6;-0.0166978290846278;0.229315686594345;0.655006664150014;-0.0438981253160866;0.0105272044966614
Sh2d4b;-0.0167016629687029;0.229208762116093;0.654886831270584;-0.0439019528788854;0.0105233699679311
Igfn1;-0.0167041731827632;0.229138773131076;0.654779922708461;-0.0439044589536929;0.0105208593313528
A730098A19Rik;-0.0167067401724571;0.229067216871592;0.654668504516578;-0.043907021710159;0.0105182919092294
Plekho2;-0.0167080950914666;0.229029454165025;0.654653649520759;-0.0439083743946246;0.0105169367618284
Zfp839;-0.0167083327751973;0.229022830180763;0.654653649520759;-0.043908611686355;0.0105166990380224
Mapk1ip1;-0.0167126206798401;0.228903354403232;0.654479324927917;-0.0439128925186364;0.0105124104098758
Gon4l;-0.0167134655727868;0.228879818010099;0.654479324927917;-0.0439137360179202;0.0105115653742512
Thoc6;-0.0167147072482108;0.228845231474004;0.654479324927917;-0.0439149756451128;0.0105103234890735
Scap;-0.0167157628365617;0.22881583126856;0.654479324927917;-0.0439160294921301;0.0105092677223382
Shprh;-0.0167182565981601;0.228746385794431;0.654479324927917;-0.0439185191396961;0.0105067735390768
Depp1;-0.0167194276853187;0.228713778910997;0.654479324927917;-0.043919688294761;0.0105056022537855
Lrrc3;-0.0167209866050663;0.228670378637166;0.654464780999851;-0.0439212446424417;0.010504043070173
Dnd1;-0.0167247637978504;0.228565246023871;0.654257032723606;-0.0439250156026756;0.0105002652375071
Fbxo41;-0.0167261768163348;0.228525925574017;0.654237636259536;-0.0439264262894121;0.0104988519794482
AU020206;-0.0167438956743141;0.228033266817745;0.653292398865204;-0.0439441158987146;0.0104811301080377
Iqcb1;-0.0167467750739152;0.227953278898155;0.653156323501942;-0.0439469905436541;0.010478250217124
Taf4;-0.0167488474525373;0.227895721884372;0.653156323501942;-0.0439490594999441;0.0104761774846121
Pik3ap1;-0.0167588351515494;0.227618474611825;0.652662130241266;-0.043959030701969;0.0104661880767691
Spsb4;-0.0167591797672231;0.227608912759288;0.652662130241266;-0.0439593747483338;0.0104658434020369
Mad2l1;-0.0167641722899743;0.227470420208672;0.652516817559209;-0.0439643590226579;0.0104608500229664
Vps39;-0.0167644015802229;0.227464061140967;0.652516817559209;-0.0439645879340506;0.0104606206933573
Pnldc1;-0.0167662432556774;0.227412989254936;0.652516817559209;-0.0439664265664049;0.0104587787016522
Hccs;-0.0167665324491181;0.227404970313639;0.652516817559209;-0.0439667152819789;0.0104584894585347
Cxcl12;-0.0167683006586155;0.227355944648094;0.652516817559209;-0.0439684805695667;0.0104567209452004
Appbp2os;-0.0167711621030204;0.227276623729314;0.652426383954077;-0.0439713372851664;0.0104538590087439
Mkln1os;-0.0167733686267585;0.227215471064404;0.652343989546946;-0.0439735401621135;0.0104516521052693
Dyrk1a;-0.0167766978883965;0.227123224494714;0.652172287104306;-0.0439768639208756;0.0104483222701726
Gmcl1;-0.0167773214956997;0.227105948666691;0.652172287104306;-0.0439774864973627;0.0104476985553872
Dscam;-0.0167781233687243;0.227083735709882;0.652172287104306;-0.0439782870448688;0.0104468965441241
Rbbp8;-0.0167896330068621;0.226765073934556;0.651609245469751;-0.043989777653405;0.0104353849179289
Ncl;-0.0167992810204669;0.226498199791286;0.651121594509398;-0.0439994097098032;0.0104257352322646
Gm39090;-0.016810443409159;0.226189716007691;0.650606933882188;-0.0440105536302981;0.0104145709027355
Hip1;-0.0168109188019095;0.226176584710125;0.650606933882188;-0.0440110282363599;0.0104140954271764
Mrps35;-0.0168173752458494;0.225998298670753;0.650335499309785;-0.0440174739948421;0.0104076378573702
Paics;-0.016817521666475;0.22599425662458;0.650335499309785;-0.0440176201731144;0.0104074914111856
Slc16a2;-0.0168186441439506;0.225963271543699;0.650335499309785;-0.0440187407926422;0.0104063687377332
Nudt12;-0.0168211450098889;0.225894248065964;0.650335499309785;-0.0440212375188499;0.0104038674349142
Nectin2;-0.0168213384734781;0.225888909130516;0.650335499309785;-0.0440214306621811;0.0104036739375142
Wdr38;-0.0168279282743426;0.22570710685486;0.650149014056923;-0.0440280095531272;0.0103970829837645
Gm20548;-0.01683220789424;0.225589094790008;0.649995352237858;-0.0440322820865237;0.0103928026138809
Rnf8;-0.016833342894911;0.225557804126058;0.649995352237858;-0.0440334152076123;0.0103916674141382
Kbtbd4;-0.0168398921848634;0.225377308236984;0.649832088419483;-0.0440399536504514;0.0103851169741123
Cdk18;-0.0168447670306439;0.225243026328251;0.649556815130803;-0.0440448204208662;0.0103802412707784
Dcaf12;-0.0168532615966905;0.225009172545356;0.648975523052985;-0.0440533009122592;0.0103717452073259
Shcbp1l;-0.0168555444867235;0.224946354585863;0.648887439552248;-0.0440555800191014;0.0103694619141993
5430416N02Rik;-0.0168588430813613;0.224855609750254;0.648811873519357;-0.0440588731468293;0.0103661627366217
Vipr1;-0.0168612820225218;0.224788530924653;0.648711432267915;-0.0440613080454423;0.0103637233640614
Car10;-0.0168613039924774;0.224787926744274;0.648711432267915;-0.0440613299789812;0.0103637013902183
Frmd8;-0.0168624927569621;0.224755237093013;0.648711432267915;-0.0440625167729689;0.0103625124153462
Fbxw17;-0.0168624982007877;0.224755087401901;0.648711432267915;-0.0440625222077707;0.0103625069705569
A530088E08Rik;-0.0168633856165594;0.224730686717498;0.648711432267915;-0.044063408152511;0.01036161939768
Rasl11a;-0.0168705703693481;0.224533201992817;0.648440017190289;-0.0440705809938653;0.010354433371346
Nxpe2;-0.0168829994860581;0.224191860110545;0.647965480272387;-0.0440829894980102;0.0103420020448522
Npepps;-0.0168853974257062;0.224126047984906;0.647915723704424;-0.0440853834599267;0.0103396036779038
Trim25;-0.0168902524572264;0.223992842560491;0.647716932392629;-0.0440902304369048;0.0103347477802833
Tpd52l2;-0.016890609344961;0.223983053017267;0.647716932392629;-0.0440905867325088;0.010334390828832
Tpx2;-0.0168936769811877;0.223898919397508;0.647716932392629;-0.044093649278779;0.010331322644641
